url,country,title,company,location,category,work_type,description
https://sg.jobstreet.com/job/85503329?type=standard&ref=search-standalone&origin=cardTitle#sol=82c2f376b481eca74afa63fb436bb36de78a5d65,singapore,Commercial Analyst,RMS MARINE & OFFSHORE SERVICE (SINGAPORE) PTE. LTD.,"Tuas, West Region",Analysts (Consulting & Strategy),Full time,"Responsibilities:
1. Customer Tender Strategy & Product Pricing Analysis
Support in strategy formulation for customer tenders
Analyse historical sales, customer needs, and competitor offerings to optimise win strategies
Develop pricing models and value propositions tailored to each tender opportunity
Review and analyse product margins, pricing trends, and customer buying behavior
Monitor competitor pricing and market movements to inform pricing adjustments
Work closely with Business Analyst and Purchasing team to understand cost drivers and formulate pricing strategies
2. Supply Chain & Inventory Planning
Analyse inventory turnover, obsolescence, and product demand variability
Recommend the right item and optimal stock levels based on historical data, forecasted demand and warehouse space
Collaborate with Purchasing and Warehouse teams to ensure optimization of warehouse space for inventory planning process
3. Reporting & Insights
Create Power BI dashboards and commercial reports related to commercial pricing and inventory planning
Track and closely monitor key KPIs such as product and customer margin, quotation conversion rates, and inventory performance
Requirements:
Bachelor’s degree in Business, Finance, Supply Chain, or a related field.
2–4 years’ experience in a commercial or analytical role, ideally within marine, trading, or logistics environments.
Proficiency in Excel (pivot tables, lookups and etc) and Power BI (DAX and data modelling); experience with inventory planning or ERP systems is an advantage.
Strong understanding of pricing mechanics, cost structures, and inventory principles.
Knowledge of ship supply or marine operations is highly desirable."
https://sg.jobstreet.com/job/85191668?type=standard&ref=search-standalone&origin=cardTitle#sol=37ac060754c7cd3b909ae09891d566a86e2f848e,singapore,"Junior Data Analyst - Business Intelligence, Regional Operations",SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Business/Systems Analysts (Information & Communication Technology),Full time,"The Operation teams at Shopee covers the operational end-to-end process, from when the buyer searches for a product listed on the Shopee platform, to the moment the buyer receives the products. The team analyses and monitors operational KPIs across the region and conducts root cause analysis when operation performance fluctuates. The Operations team comprises Customer Service, Payment, Listings, Warehouse, Logistics, Seller Operations and Fraud.
About the Team:
Shopee’s Regional Operations constantly solving problems and introducing innovative solutions to improve platform usability and enhance end user experience for our buyers, sellers, and partners.
Our teams sit at the core of our business and collaborate with various departments to manage end-to-end e-commerce processes, and design scalable solutions to create impact across multiple markets. To do so, we deep dive into the fundamentals of each aspect and drive strategic initiatives to sharpen our policy, processes and features for greater product and operational excellence.
Job Description:
Our Business Intelligence Data Analysts go beyond performance monitoring and report - they play a crucial role in conducting in-depth data-powered analysis and research that drive key business decisions across Regional Operations.  
We’re looking for a hands-on, motivated individual who enjoys complex problem-solving and deriving data-backed solutions to help drive high-impact business changes.  
Work closely with large datasets to build data visualisation and dashboards that inform strategic planning and sound business decisions
Understand functional and technical requirements to build reports that deliver actionable insights to key stakeholders
Build and maintain data infrastructure (data pipelines, aggregated data sets, reports, dashboards) to facilitate development of key metrics to measure efficiency/impact/outcomes of day-to-day operations
Conduct research and synthesise findings into plans, processes, and playbooks that are clear and lead to actionable insights
Work closely with internal stakeholders from cross-functional and product teams across multiple markets to build, test, and implement new processes and systems
Drive adoption of the team’s initiatives through strong collaboration and alignment of organisational needs with various stakeholders
Requirements:
Bachelor’s degree in Business Analytics, Statistics, Engineering, Mathematics or Computer Science with 0-3 years experience
Proficiency in SQL/Python
Experience with big data tools (e.g. Hadoop, Hive SQL, Spark), ETL tools, data visualisation tools (e.g. Tableau, Looker) and statistical analysis (e.g. hypothesis testing, regression, data modeling techniques) preferred
Ability to analyse and synthesise data from both quantitative and qualitative sources
Ability to draw insights from data to to design practical and scalable solutions
Ability to explain technical concepts in a clear and succinct manner to various stakeholders
Ability to thrive in a dynamic and collaborative environment"
https://sg.jobstreet.com/job/85601089?type=standard&ref=search-standalone&origin=cardTitle#sol=28a3e383a8ac11366d017772a4b89370b19f33d0,singapore,Lead Machine Learning Engineer (Ads),GRABTAXI HOLDINGS PTE. LTD.,North Region,Engineering - Software (Information & Communication Technology),Full time,"Company Description
About Grab and Our Workplace
Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility.
Job Description
Get to Know the Team
Join our dynamic Ads Serving Team, where we are dedicated to ensuring that the right ads reach the right audience at the right moment. We lead algorithm improvements, focusing on enhancing ads inventory efficiency to maximise value for both advertisers and users. We take pride in managing the entire ads backend tech stack, which is designed to handle high query per second (QPS) loads, ensuring seamless performance.
Our work is not just about maintaining systems; we excel at solving complex challenges that arise in the world of digital advertising. If you're passionate about technology in the advertising landscape, you will find a home with us!
Get to Know the Role
As a Lead Machine Learning Engineer, you will report into the Head of Engineering and work onsite in Grab One North Singapore Office. This is a hands-on role involving building large-scale machine learning, control theory and optimisation solutions. You will build data-driven technologies to drive real-world impact in Grab's ads business that consists of hundreds of thousands of consumers and merchants.
The Critical Tasks You Will Perform
You will partner with product teams and other engineers to solve Ads business problems through Machine Learning.
You will drive the set direction and goals, concerning project impact, Machine Learning system design, and Machine Learning excellence.
You will re-evaluate the tradeoffs of already shipped features/ Machine Learning systems, and you can drive efforts across teams to reduce technical debt, designing from first principles.
You will solve complex online/ production performance and evaluation issues, that require an in-depth knowledge of how the machine learning system works with systems around it.
You will deliver codes to tie the Machine Learning solutions you develop to our ad delivery stack.
You will mentor junior machine learning engineers and provide insightful feedback.
Qualifications
What Essential Skills You Will Need
You have at least 5 years experience in the following areas: machine learning, recommendation systems, pattern recognition, data mining, artificial intelligence, or related technical field
You have a Degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience
You have experience developing machine learning models at scale from inception to making a business impact.
You have background in machine learning, control theory, and experience optimising ads serving stacks.
You have good experience developing scalable machine learning solutions, understanding of software development life-cycle and engineering practices, experience working on a range of optimisation problems.
Additional Information
Life at Grab
We care about your well-being at Grab, here are some of the global benefits we offer:
We have your back with Term Life Insurance and comprehensive Medical Insurance.
With GrabFlex, create a benefits package that suits your needs and aspirations.
Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave
We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.
Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours
What We Stand For at Grab
We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique."
https://sg.jobstreet.com/job/85022866?type=standard&ref=search-standalone&origin=cardTitle#sol=9bb6bd92d8cb56c291a987649718b05845642ebd,singapore,Machine Learning / AI Engineer,Changi Airport Group (Singapore) Pte. Ltd.,"Changi, East Region",Other (Information & Communication Technology),Full time,"Company description:

Changi Airport Group (CAG) is the manager of Singapore Changi Airport, a leading air hub in Asia and one of the world's most awarded airports. As airport manager, CAG performs the key functions of airport operations, air hub development, retail and commercial activities, infrastructure development and airport emergency services. CAG also manages Seletar Airport, and through its subsidiary, Changi Airports International, it takes Changi's presence beyond Singapore's shores through consultancy projects and investments in foreign airports. Come join us today!

Job description:

About the Role
We are seeking a highly skilled Machine Learning / AI Engineer to design, develop, and fine-tune AI models for a range of advanced applications, including video analytics, object recognition and detection, fraud detection, and multimodal generative AI leveraging large language models (LLMs). You will work at the intersection of deep learning, computer vision, and natural language processing, driving innovation and ensuring our models deliver high accuracy and efficiency for real-world deployments.
Key Responsibilities
Model Selection & Optimization: Identify, experiment with, and fine-tune state-of-the-art machine learning models for tasks such as video analytics, object recognition/detection, fraud detection, and multimodal generative AI.
Deep Learning & LLMs: Work with transformer architectures, foundation models, and generative AI to develop and enhance multimodal AI solutions.
Computer Vision: Develop and optimize models for real-time object detection, tracking, and recognition in video streams, ensuring performance in diverse conditions.
Fraud Detection and other anomaly detection: Design and implement machine learning models for anomaly detection and fraud prevention using advanced statistical and AI techniques.
Data Engineering & Processing: Preprocess large datasets, design efficient pipelines for real-time and batch processing, and integrate multimodal data sources (images, text, audio, video).
Deployment & Scalability: Deploy models in production using cloud-based or edge computing solutions, ensuring performance, scalability, and cost-efficiency.
Research & Innovation: Stay updated on the latest AI research, evaluate emerging models, and propose enhancements to improve performance and robustness.
Collaboration & Integration: Work closely with software engineers, data scientists, and domain experts to integrate AI models into end-user applications.
Requirements
Technical Skills:
Strong experience in deep learning frameworks such as TensorFlow, PyTorch, or JAX.
Proficiency in computer vision techniques, including object detection (YOLO, Faster R-CNN), video analytics, and multimodal learning.
Hands-on experience with LLMs, transformers (GPT, BERT, T5, CLIP, etc.), and multimodal AI for text, image, and video synthesis.
Experience in fraud detection and/or anomaly detection using machine learning, pattern recognition, and risk modeling.
Experience in AWS SageMaker for model training and deployment preferred.
Familiarity with MLOps and deployment on cloud platforms (AWS and/or GCP preferred) or edge devices.
Soft Skills:
Strong problem-solving and analytical thinking abilities.
Ability to work in a fast-paced, research-driven environment and adapt to evolving challenges.
Excellent communication skills for presenting findings and collaborating across teams.
Preferred Qualifications:
Advanced Degree in Computer Science, AI, Machine Learning, or a related field.
5 to 7 years of relevant experience.
Experience working with autonomous systems, robotics, or edge AI is a plus."
https://sg.jobstreet.com/job/85606930?type=standard&ref=search-standalone&origin=cardTitle#sol=66956d5ed3140263ef6c9c552fe7bdcd3d891094,singapore,Lead Machine Learning Engineer (Ads),Data Science,Singapore,Engineering - Software (Information & Communication Technology),Full time,"Get to Know the Team
Join our dynamic Ads Serving Team, where we are dedicated to ensuring that the right ads reach the right audience at the right moment. We lead algorithm improvements, focusing on enhancing ads inventory efficiency to maximise value for both advertisers and users. We take pride in managing the entire ads backend tech stack, which is designed to handle high query per second (QPS) loads, ensuring seamless performance.
Our work is not just about maintaining systems; we excel at solving complex challenges that arise in the world of digital advertising. If you're passionate about technology in the advertising landscape, you will find a home with us!
Get to Know the Role
As a Lead Machine Learning Engineer, you will report into the Head of Engineering and work onsite in Grab One North Singapore Office. This is a hands-on role involving building large-scale machine learning, control theory and optimisation solutions. You will build data-driven technologies to drive real-world impact in Grab's ads business that consists of hundreds of thousands of consumers and merchants.
The Critical Tasks You Will Perform
You will partner with product teams and other engineers to solve Ads business problems through Machine Learning.
You will drive the set direction and goals, concerning project impact, Machine Learning system design, and Machine Learning excellence.
You will re-evaluate the tradeoffs of already shipped features/ Machine Learning systems, and you can drive efforts across teams to reduce technical debt, designing from first principles.
You will solve complex online/ production performance and evaluation issues, that require an in-depth knowledge of how the machine learning system works with systems around it.
You will deliver codes to tie the Machine Learning solutions you develop to our ad delivery stack.
You will mentor junior machine learning engineers and provide insightful feedback."
https://sg.jobstreet.com/job/85605787?type=standard&ref=search-standalone&origin=cardTitle#sol=3e74d772cd2384b1b3d2b970c122666dc8a564eb,singapore,[SG] AI Engineer,DOCTOR ANYWHERE OPERATIONS PTE. LTD.,Central Region,Project Management (Engineering),Full time,"About AI team:
The AI team at Doctor Anywhere (DA) has the responsibility to deliver the value of AI products to the users and patients across the SEA region. The team’s core mission is to innovate through AI that will simplify how health care service is offered to the patients as well as improving the patient journey experience. This team works closely with product managers, software engineers, designers, and relevant business functions to develop a deep understanding of how the products can be developed and delivered.
This role reports directly to the Staff AI Engineer.
 About the role:
We’re seeking an enthusiastic and self-motivated AI Engineer to build a scalable AI/ML system that will impact millions of Doctor Anywhere’s users and patients. You enjoy working in a cross-functional environment, collaborating with product managers, software engineers, designers, data analytics, data engineers, and business stakeholders. What you’ll do in this role:
Design, develop and maintain scalable and resilient AI/ML products, e.g. recommendations system & personalization, chatbot, search, forecasting, etc. You are responsible for end-to-end machine learning product life cycle, i.e. EDA, experimentation, model development, productionisation, evaluation, automation with CI/CD pipeline, and A/B testing.
Apply technical expertise with quantitative analysis, experimentation, data mining, and the presentation of data to develop strategies for our machine learning products that serve millions of DA users and businesses.
Work with large and complex data sets to solve a wide range of challenging health care problems using different analytical, statistical, and machine learning algorithms.
Identify and measure success of machine learning product efforts through goal setting, and monitoring of key metrics to understand trends.
Identify, understand, and test opportunities and levers to improve the solutions, and drive initiatives through your insights and recommendations.
Develop & conduct best practices in the AI team.
Partner with product, engineering, analytics, business, and cross-functional teams to inform, influence, support, and execute AI initiatives.
Responsible for maintaining the health of uptime SLA of the service.
Requirements:
A Bachelor or Master in a quantitative field (Computer Science, Engineering, etc).
Experience of 1 - 3 years in AI, Machine Learning, Data Science role.
Very good hands-on experience in Python.
Solid knowledge of Machine Learning fundamental i.e. knowledge of models variant and use cases, end-to-end ML lifecycle process, model development, model selection, hyperparameter optimisation, feature engineering, evaluation, etc.
Good hands-on experience in Machine Learning algorithms & libraries like Tensorflow, Pytorch, Keras, Scikit, Pandas.
Hands-on experience in one or more of the following topics: NLP, recommendation systems, predictive analytics, computer vision, search. 
Good hands-on experience in git, building CI/CD pipelines.
Experience on how to operate docker images in microservice architecture.
Experience in cloud platform GCP or AWS.
Have a growth mindset, self-driven, high motivation & curiosity to learn.
Experience delivering and driving action based on data-driven insights.
Have analytical skills and proven experience working with complex & large data. 
Self-driven & team player, good communication skills.
Have experience in GenAI/LLM.

Nice To Have:
Experience in MLOps platform e.g. MLflow, or Kubeflow.
The ability to communicate results clearly and a focus on driving impact.
Track record of operating independently, demonstrating creativity, and delivering results.
Hands-on experience in SQL.
About Doctor Anywhere:
Doctor Anywhere (DA) is on a mission to be the largest tech-enabled, omnichannel healthcare provider in Southeast Asia. First launched in Singapore in 2017, DA aims to bridge gaps in the healthcare ecosystem through developing innovative solutions and technologies. In 2021, DA raised SGD$88 million in Series C fundraising (August 2021) and acquired Doctor Raksa, the biggest telemedicine platform in Thailand which further strengthened our foundation for telehealth and healthcare offerings. Today, DA is present in Malaysia, Thailand, Philippines, Vietnam, Indonesia and India, serving more than 2.5 million (and growing) users across the region.
At DA, we believe in the value of innovation and collaboration. Grounded in our motto of “Keep Going, Keep Growing”, our team strives towards excellence every day, and values diversity in perspectives brought by every member. Together, we bring quality healthcare to your doorstep!
 Not for you? We have other opportunities that may interest you or someone you know. Feel free to visit us at our careers page - https://doctoranywhere.com/job-listing/ for more information."
https://sg.jobstreet.com/job/85550681?type=standard&ref=search-standalone&origin=cardTitle#sol=effdbaabbdb1191eceda894cfa2c18bf39a43bfa,singapore,Data Scientist,Titansoft Pte Ltd,"Outram, Central Region",Business/Systems Analysts (Information & Communication Technology),Full time,"Game changer, armed with data.
You know all about our users, through data analysis. And because you do, you can identify issues and present insights to our Product Owners, spurring them into action. Working with your team, you play a key role in enhancing our business value. After all, you're the one who ignited the spark. And no spark, no fire.
What a Data Scientist does in Titansoft
Conduct data analysis to support Product Owner and Business Leaders in business decisions and requirements
Develop and automate reports for analytical purposes
Collaborate with other Product Development teams to understand their business needs, formulate and complete end-to-end analysis that includes data gathering, analysis, ongoing scaled deliverables and presentations
Support key decision makers to improve products and services
What we are looking for in a Data Scientist
Qualifications
Minimum Bachelor in Mathematics, Statistics, Finance, Computer Science, Information Technology or other equivalent qualifications
Experience
Experience working with statistical software (e.g. R, Python, Excel, etc.) Basic statistical principles and practical applications
Experience in measuring cost and production
Experience in scripting with SQL
Skills
A/B and Multivariate testing management
Data visualization (such as Tableau, Excel, etc)
Ability to translate analysis results into business recommendations and insights
Ability to present the insights clearly to technical and non-technical audiences
Strong written, verbal communication and presentations skills
What makes a (Super!) Data Scientist in Titansoft AKA the ""great to haves""
Deep interest and aptitude in data, metrics, analysis and trends, and applied knowledge of measurement, statistics and program evaluation
What everyone gets in Titansoft (psst. We didn't get that Great Place to Work in 2024 for nothing!)
18 days of rest and relaxation for each year (P.S. It gets even better over the years!)
Competitive salaries and bonuses bench-marked against big players in the industry (Yeap, those companies!)
Flexible working hours (Sleep in a little longer after fixing that pesky bug from last night)
Comprehensive insurance coverage Wellness fund (Fexibilty to use it for medical, dental, EAP or even attraction parks!)
Very well-stocked pantry (We've never heard of the term 'Hunger Games', nope)
Communities of Practice and Workshops catered for your growth and learning
Substantial subsidies and programs to keep that creative flow while having fun (Health promotion program, annual overseas company outing, an annual dinner that nobody will ever forget, etc.)
Hardcore work and hardcore fun!
Working at Titansoft will probably be unlike any other careers you have ever had. Discover why you should join us!"
https://sg.jobstreet.com/job/85307660?type=standard&ref=search-standalone&origin=cardTitle#sol=49417c07e983ad48bb02900b01cee25f038e43d9,singapore,Data Science Analyst - ML and Deep Learning (Data Analytics & AI),Synapxe,"One North, Central Region",Database Development & Administration (Information & Communication Technology),Full time,"Company description:

Synapxe is the national HealthTech agency inspiring tomorrow's health. The nexus of HealthTech, we connect people and systems to power a healthier Singapore.

Together with partners, we create intelligent technological solutions to improve the health of millions of people every day, everywhere. Reimagine the future of health together with us at www.synapxe.sg


Job description:

Position Overview
This is a Data Science Analyst role supporting Healthcare Analytics workstreams
We are expanding our strong data science team and are looking for talented AI practitioner with applied experience in the fields of Machine Learning and Deep learning to join us. This role is best suited for candidate that is interested in developing new AI application that has a direct and immense, real-world healthcare impact.
You need to have a deep passion for analyzing and resolving healthcare problems. You display an intellectual curiosity about the business needs as well as the capability to engage with stakeholders to understand business issues.
Role & Responsibilities
Analyze data, Scope out problem definition and hypothesis for analysis for image/signal data (such as EEG, ECG) related use case
Responsible for image analysis, synthesis and other aspects of algorithm development, including visual recognition, object detection, segmentation and signal data pattern recognition etc
Responsible for the exploration of cutting-edge technology in image/signal data related algorithms and ensure the technologies get successfully applied
Design experiments to test data assumptions
Evaluate experiment outcomes to draw actionable conclusions
Deploy data models across different channels and customer platforms
Partner with stakeholders to translate business problems into data science projects
Develop strategies to identify, acquire and use appropriate data sets to develop practical solutions and support decision making
Maintain an advanced knowledge of trends affecting the industry
Synthesize findings into actionable insights
Apply data analysis, data mining and data processing to present data clearly
Provide rationale, business cases and ROI models to support investment
Requirements
PhD or Masters in a quantitative field such as Mathematics, Statistics, Information Technology, Physics, Engineering, Finance or equivalent
Preferably minimum 3 years of relevant working experience
Solid research and engineering background and experience in computer vision, deep learning, and image/signal data processing/analysis algorithms
Good experience with Python or R is prerequisite
Good experience with Deep learning framework e.g. Tensorflow, keras, Pytorch is prerequisite
Hands on experience in the development of image classification, object detection, segmentation, signal data pattern recognition or related is preferred
Good experience with SQL and/or NoSQL is preferred
Proven communication skill to explain insights from technical work to non-technical audience through presentation or other means
Ability to work independently
Model deployment experience is preferred
Apply Now
NOTE: It only takes a few minutes to apply for a meaningful career in HealthTech - GO FOR IT!!
#LI-SYNX40"
https://sg.jobstreet.com/job/85579166?type=standard&ref=search-standalone&origin=cardTitle#sol=46b0c0ebd2e4a32abe420740c2f68d7ae92a2250,singapore,Data Scientist,FOCAL SEARCH PTE. LTD.,Singapore,"Mathematics, Statistics & Information Sciences (Science & Technology)",Full time,"Create statistical models, machine learning algorithms, and predictive analytics to meet business objectives.
Analyze complex datasets to gain meaningful insights and make data-driven decisions.
Design and carry out experiments to test hypotheses and validate model performance.
Collaborate with data engineers and analysts to create and manage effective data pipeline
Present findings and insights to stakeholders using data visualisation tools.
Skills and Qualifications
Bachelor's or Master's degree in mathematics, statistics, computer science, or a related subject Proficient in Python or R.
Strong SQL skills and knowledge of database structures.
Experience using machine learning libraries like scikit-learn, TensorFlow, or PyTorch.
Proficiency in visualization tools such as Tableau, Power BI, and matplotlib
Capability to manage unstructured data and complex data difficulties.
Excellent communication and teamwork abilities."
https://sg.jobstreet.com/job/85289370?type=standard&ref=search-standalone&origin=cardTitle#sol=025a85c404a2b3713b5b292a59969b217682addc,singapore,AI / Machine Learning Engineer,TEAMLEASE DIGITAL CONSULTING PTE. LTD.,"Boon Lay, West Region","Mathematics, Statistics & Information Sciences (Science & Technology)",Full time,"Job Summary:
We are looking for an experienced AI/ML Engineer to design, build, and deploy scalable machine learning models and AI-powered solutions. You will work closely with data scientists and product teams to develop algorithms, automate decision-making, and drive innovation using advanced analytics.
Key Responsibilities:
Build, train, and optimize machine learning models.
Collaborate with cross-functional teams to deploy AI solutions in production.
Research and apply the latest in NLP, computer vision, or recommendation systems.
Implement model monitoring, retraining pipelines, and performance tuning.
Ensure model interpretability and fairness in AI outcomes.
Support the production of scalable and optimised AI/machine learning (ML) models
Focus on building algorithms for the extraction, transformation and loading of large volumes of real-time, unstructured data to deploy AI/ML solutions from theoretical data science models.
Run experiments to test the performance of deployed models that arise in the process.
Work in a team setting and apply knowledge in statistics, scripting and programming languages required by the firm.
Work with the relevant software platforms in which the models are deployed.
Requirements:
Proficient in Python, TensorFlow, PyTorch, Scikit-learn.
Strong understanding of data structures, algorithms, and ML fundamentals.
Experience with model deployment (Flask, FastAPI, AWS SageMaker, GCP Vertex AI).
Background in mathematics, statistics, or computer science."
https://sg.jobstreet.com/job/79566721?type=standard&ref=search-standalone&origin=cardTitle#sol=fded2ba932f8b33b69459abfefce8e0a2743f9a9,singapore,Data Scientist,StarHub Ltd,Singapore,"Mathematics, Statistics & Information Sciences (Science & Technology)",Full time,"The Customer Lifecycle Management (CLM) team at StarHub is dedicated to understanding, enhancing, and optimizing the customer journey. From acquisition to retention, the CLM team employs data-driven strategies to provide unparalleled customer experiences. Through a combination of data science, business intelligence, customer insights, NPS, and digital analytics, the CLM team ensures that StarHub's offerings are aligned with customer needs, leading to increased loyalty, satisfaction, and growth.
The Data Scientist plays a crucial role in supporting the CLM team's data-driven initiatives. This position focuses on applying data science techniques to extract valuable insights from customer data, contributing to the team's efforts in enhancing customer experiences and supporting StarHub's business objectives. The Data Scientist will work closely with senior team members to develop and implement machine learning models, conduct statistical analyses, and translate complex data into actionable recommendations. This role is essential in helping the CLM team leverage advanced analytics to optimize customer lifecycle strategies and drive data-informed decision-making across the organization.
Develop and implement machine learning models to predict customer behavior, churn, and lifecycle events. Conduct exploratory data analysis to identify patterns and trends in customer data.
Perform statistical tests and analyses to validate hypotheses and support data-driven decision-making. Interpret results and communicate findings to team members and stakeholders.
Create clear and impactful visualizations to present complex data insights to both technical and non-technical audiences. Contribute to the development and maintenance of dashboards.
Assist in building and maintaining machine learning pipelines for data preprocessing, model training, and deployment. Collaborate with the data engineering team to ensure efficient data flow.
Apply clustering techniques and other segmentation methods to identify distinct customer groups and their characteristics. Support the development of targeted marketing strategies based on segmentation insights.
Develop predictive models to forecast customer behavior, including purchase propensity, churn risk, and lifetime value. Continuously refine and improve model accuracy.
Work closely with cross-functional teams, including marketing, sales, and product development, to align data science projects with business objectives. Participate in brainstorming sessions and contribute ideas for new analytics initiatives.
Stay updated on the latest advancements in data science techniques, tools, and best practices. Attend relevant workshops, webinars, and conferences to enhance skills and knowledge.
Qualifications
Bachelor's degree in Data Science, Computer Science, Statistics, Mathematics, or a related field.
Master's degree in a relevant field is preferred.
2-3 years of experience in data science, machine learning, or a related field.
Strong foundation in statistical analysis and machine learning algorithms.
Proficiency in Python or R for data analysis and modeling.
Experience with SQL for data manipulation and querying.
Familiarity with data visualization tools such as Tableau, PowerBI, or Matplotlib.
Understanding of customer lifecycle management concepts and metrics.
Proficiency in Python or R for data analysis and machine learning.
Experience with machine learning libraries such as scikit-learn, TensorFlow, or PyTorch.
Knowledge of SQL for data extraction and manipulation.
Familiarity with big data technologies like Hadoop or Spark.
Experience with version control systems (e.g., Git).
Understanding of data visualization principles and tools.
Behavioural Skills"
https://sg.jobstreet.com/job/84902446?type=standard&ref=search-standalone&origin=cardTitle#sol=df22d32f6efe8114f539eff98a364404256760bb,singapore,Computer Vision & Machine Learning Engineer,Talent Trader Group Pte Ltd,"Bendemeer, Central Region",Engineering - Software (Information & Communication Technology),Full time,"What you'll be doing
Designing and developing advanced computer vision algorithms for object detection, image segmentation, and other related tasks
Applying state-of-the-art machine learning techniques to solve complex business problems
Building and optimizing deep learning models for various applications
Collaborating with cross-functional teams to integrate computer vision and machine learning components into larger software systems
Continuously researching and exploring new methods and technologies to enhance our capabilities
Troubleshooting and optimising the performance of existing models and algorithms
Documenting your work and providing technical support to other team members
What we're looking for
Bachelor's degree in Computer Science, Electrical Engineering, or a related technical field
Proven experience in developing computer vision and machine learning solutions, with a strong understanding of relevant algorithms and techniques
Proficiency in programming languages such as Python, C++, or Java, and experience with deep learning frameworks like TensorFlow, PyTorch, or Keras
Strong problem-solving and analytical skills, with the ability to think critically and creatively
Excellent communication and collaboration skills, with the ability to work effectively in a team environment
A passion for staying up-to-date with the latest advancements in computer vision and machine learning
Interested candidates who wish to apply for the advertised position, please email us an updated copy of your resume.
Email Address: it@talenttradersg.com
 EA License No.: 13C6305
Reg No: R1770654 HIEW CHAI SYIN
 For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us."
https://sg.jobstreet.com/job/85628904?type=standard&ref=search-standalone&origin=cardTitle#sol=2b66b610e45ad2add5be4a6e6ea38bad4af697c4,singapore,Research Engineer (Applied Electromagnetics + Machine Learning),National University of Singapore,"National University Of Singapore, Central Region",Other (Education & Training),Full time,"Company description:

The National University of Singapore is the national research university of Singapore. Founded in 1905 as the Straits Settlements and the Federated Malay States Government Medical School, NUS is the oldest higher education institution in Singapore


Job description:

Job Description
...
Qualifications
...
More Information
Location: Kent Ridge Campus
Organization: College of Design and Engineering
Department : Electrical and Computer Engineering
Employee Referral Eligible: No
Job requisition ID : 29618"
https://sg.jobstreet.com/job/85074940?type=standard&ref=search-standalone&origin=cardTitle#sol=6db896cd63233456108b39a90bf1ed4d3da6a35e,singapore,Senior Application & Data Engineer,BRC GLOBAL ROLLS PTE. LTD.-,"Downtown Tanjong Pagar, Central Region",Developers/Programmers (Information & Communication Technology),Full time,"The Senior Application & Data Engineer is responsible for Identifying, designing, and implementing process improvements that include building/re-engineering data models, data architectures, pipelines, and data applications. Continuously look for data optimization processes and oversee data management, governance, security, and analysis.
Job Responsibilities:
Lead the development and optimization of our data pipelines, databases, and systems for serving data to our customers, ensuring scalability, efficiency, and reliability.
Work in close collaboration with stakeholders and analysts to design and implement robust data models.
Drive innovation by staying updated with the latest in data engineering practices, tools, and technologies, applying them to solve complex business and data challenges.
Design, construct, install, test and maintain a highly scalable data platform.
Analyze business requirements and create conceptual, logical, and physical data models.
Design database tables, columns, and relationships, and document data flow and dependencies.
Build high-performance algorithms, prototypes, models and proof of concepts.
Develop data set processes for data modeling, mining, and production.
Integrate new data management technologies and software engineering tools into existing structures.
Research opportunities for data acquisition and new uses for existing data for reporting.
Create custom software components and analytics applications.
Collaborate with IT team members on project and technology related goals.
Job Requirements:
Degree in Computer Science/Information Technology or equivalent data-related fields, such as data science, data engineering, data management, data governance, data analytics etc
Minimum 5 years of relevant experience in areas such as data management, engineering, extract, transfer and load data.
Strong SQL skills, on MS SQL server environment, for querying and managing data.
Proficiency in Python and SQL.
Strong understanding of object-oriented programming (OOP) and design patterns.
Proficiency in programming languages such as .NET and Python.
Experience with software development frameworks and libraries.
Familiarity with version control systems such as Git or Azure Devops.
Knowledge of software testing and debugging methodologies.
Ability to write clean, maintainable, and efficient code.
Experience with agile development methodologies.
Skills in systems problem-solving and conflict resolution.
Ability to work as part of a team, independently and make decisions.
Artificial Intelligence on LLM/RAG knowledge will be an advantage.
Ethical and able to organize and complete tasks to expected standards and on-time.
Trustworthy and accountable to deliver quality results.
Adaptability to changing requirements and circumstances.
Strong written and verbal communication skills
Ability to manage time effectively.
Ability to travel and take on short overseas assignments on an as needed basis."
